notice_id,scenario_id,event_id,source_type,wording_variant,benchmark_split,uncertainty_case,report_timestep,text,canonical
OPS-108-warning-clean,v3_bus8_charger8,OPS-108,combined,clean,test,warning,9,Operations notice OPS-108. A conditional warning was raised for late return for unit 8 and thermal limiting on EVSE-08. unit 8 delay 15-25 min; EVSE-08 available power 45-70 kW. Confidence 0.45. Field information and initial telemetry conflict where stated. Request confirmation and do not replan yet.,"{""event_id"":""OPS-108"",""source_type"":""combined"",""event_type"":""combined"",""phase"":""warning"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":9,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.45,""provisional"":true,""conflicting_evidence"":[""field_report_vs_initial_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":null,""unit"":""minutes"",""selection_policy"":""no_update_pending_confirmation""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":45.0,""upper_bound"":70.0,""selected_value"":null,""unit"":""kw"",""selection_policy"":""no_update_pending_confirmation""}],""recommended_action"":""request_confirmation"",""rationale"":""Conditional warning lacks confirmation; request confirmation without changing optimizer inputs.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-onset-clean,v3_bus8_charger8,OPS-108,combined,clean,test,onset,10,Operations notice OPS-108. The event is now confirmed for late return for unit 8 and thermal limiting on EVSE-08. unit 8 delay 15-25 min; EVSE-08 available power 45-70 kW. Confidence 0.72. Field information and initial telemetry conflict where stated. Confirmed material: apply the conservative bound provisionally and replan now.,"{""event_id"":""OPS-108"",""source_type"":""combined"",""event_type"":""combined"",""phase"":""onset"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":10,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.72,""provisional"":true,""conflicting_evidence"":[""field_estimate_vs_fluctuating_dashboard""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":25.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":45.0,""upper_bound"":70.0,""selected_value"":45.0,""unit"":""kw"",""selection_policy"":""conservative_lower""}],""recommended_action"":""optimize"",""rationale"":""Material event is confirmed; apply the frozen conservative parameter policy provisionally.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""8"":25},""energy_multiplier_by_bus"":{},""charger_power_kw"":{""8"":45.0},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-persistence-clean,v3_bus8_charger8,OPS-108,combined,clean,test,persistence,11,Operations notice OPS-108. The same event remains active. Field reports persist but delayed telemetry still disagrees. unit 8 delay 15-25 min; EVSE-08 available power 45-70 kW. Confidence 0.60. Field information and initial telemetry conflict where stated. No selected value changed; keep the current plan and wait.,"{""event_id"":""OPS-108"",""source_type"":""combined"",""event_type"":""combined"",""phase"":""persistence"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":25.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":45.0,""upper_bound"":70.0,""selected_value"":45.0,""unit"":""kw"",""selection_policy"":""conservative_lower""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""8"":25},""energy_multiplier_by_bus"":{},""charger_power_kw"":{""8"":45.0},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-severity_change-clean,v3_bus8_charger8,OPS-108,combined,clean,test,severity_change,12,Operations notice OPS-108. A verified correction supersedes the previous estimate for late return for unit 8 and thermal limiting on EVSE-08. unit 8 delay 25-35 min; EVSE-08 available power 20-40 kW. Confidence 0.88. Field information and initial telemetry conflict where stated. Verified correction: supersede the earlier values and replan now.,"{""event_id"":""OPS-108"",""source_type"":""combined"",""event_type"":""combined"",""phase"":""severity_change"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":25.0,""upper_bound"":35.0,""selected_value"":35.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":20.0,""upper_bound"":40.0,""selected_value"":20.0,""unit"":""kw"",""selection_policy"":""conservative_lower""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""8"":35},""energy_multiplier_by_bus"":{},""charger_power_kw"":{""8"":20.0},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-recovery-clean,v3_bus8_charger8,OPS-108,combined,clean,test,recovery,14,Operations notice OPS-108. The affected buses and chargers for late return for unit 8 and thermal limiting on EVSE-08 are confirmed back to normal. Confidence 0.96. Field information and initial telemetry conflict where stated. Recovery confirmed: restore nominal assumptions and replan now.,"{""event_id"":""OPS-108"",""source_type"":""combined"",""event_type"":""combined"",""phase"":""recovery"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""minutes"",""selection_policy"":""restored_nominal""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":200.0,""upper_bound"":200.0,""selected_value"":200.0,""unit"":""kw"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""8"":0},""energy_multiplier_by_bus"":{},""charger_power_kw"":{""8"":200.0},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-stable-clean,v3_bus8_charger8,OPS-108,combined,clean,test,stable,15,Operations notice OPS-108. Post-recovery monitoring is normal; a message about a break-room charger is unrelated to fleet operations. Confidence 1.00. Field information and initial telemetry conflict where stated. No new operational restriction; no replan is needed.,"{""event_id"":""OPS-108"",""source_type"":""combined"",""event_type"":""informational"",""phase"":""stable"",""affected_buses"":[],""affected_chargers"":[],""effective_timestep"":15,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":1.0,""provisional"":false,""conflicting_evidence"":[],""estimates"":[],""recommended_action"":""wait"",""rationale"":""Post-recovery chatter contains no new operational restriction.""},""material"":false,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-warning-single_message,v3_bus8_charger8,OPS-108,driver_chat,single_message,test,warning,9,Driver 8 re OPS-108: A conditional warning was raised for late return for unit 8 and thermal limiting on EVSE-08. unit 8 delay 15-25 min; EVSE-08 available power 45-70 kW. dashboard is a bit flaky; conf 0.45. Request confirmation and do not replan yet.,"{""event_id"":""OPS-108"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""warning"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":9,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.45,""provisional"":true,""conflicting_evidence"":[""field_report_vs_initial_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":null,""unit"":""minutes"",""selection_policy"":""no_update_pending_confirmation""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":45.0,""upper_bound"":70.0,""selected_value"":null,""unit"":""kw"",""selection_policy"":""no_update_pending_confirmation""}],""recommended_action"":""request_confirmation"",""rationale"":""Conditional warning lacks confirmation; request confirmation without changing optimizer inputs.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-onset-single_message,v3_bus8_charger8,OPS-108,driver_chat,single_message,test,onset,10,Driver 8 re OPS-108: The event is now confirmed for late return for unit 8 and thermal limiting on EVSE-08. unit 8 delay 15-25 min; EVSE-08 available power 45-70 kW. dashboard is a bit flaky; conf 0.72. Confirmed material: apply the conservative bound provisionally and replan now.,"{""event_id"":""OPS-108"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""onset"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":10,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.72,""provisional"":true,""conflicting_evidence"":[""field_estimate_vs_fluctuating_dashboard""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":25.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":45.0,""upper_bound"":70.0,""selected_value"":45.0,""unit"":""kw"",""selection_policy"":""conservative_lower""}],""recommended_action"":""optimize"",""rationale"":""Material event is confirmed; apply the frozen conservative parameter policy provisionally.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""8"":25},""energy_multiplier_by_bus"":{},""charger_power_kw"":{""8"":45.0},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-persistence-single_message,v3_bus8_charger8,OPS-108,driver_chat,single_message,test,persistence,11,Driver 8 re OPS-108: The same event remains active. Field reports persist but delayed telemetry still disagrees. unit 8 delay 15-25 min; EVSE-08 available power 45-70 kW. dashboard is a bit flaky; conf 0.60. No selected value changed; keep the current plan and wait.,"{""event_id"":""OPS-108"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""persistence"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":15.0,""upper_bound"":25.0,""selected_value"":25.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":45.0,""upper_bound"":70.0,""selected_value"":45.0,""unit"":""kw"",""selection_policy"":""conservative_lower""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""8"":25},""energy_multiplier_by_bus"":{},""charger_power_kw"":{""8"":45.0},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-severity_change-single_message,v3_bus8_charger8,OPS-108,driver_chat,single_message,test,severity_change,12,Driver 8 re OPS-108: A verified correction supersedes the previous estimate for late return for unit 8 and thermal limiting on EVSE-08. unit 8 delay 25-35 min; EVSE-08 available power 20-40 kW. dashboard is a bit flaky; conf 0.88. Verified correction: supersede the earlier values and replan now.,"{""event_id"":""OPS-108"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""severity_change"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":25.0,""upper_bound"":35.0,""selected_value"":35.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":20.0,""upper_bound"":40.0,""selected_value"":20.0,""unit"":""kw"",""selection_policy"":""conservative_lower""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""8"":35},""energy_multiplier_by_bus"":{},""charger_power_kw"":{""8"":20.0},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-108-recovery-single_message,v3_bus8_charger8,OPS-108,driver_chat,single_message,test,recovery,14,Driver 8 re OPS-108: The affected buses and chargers for late return for unit 8 and thermal limiting on EVSE-08 are confirmed back to normal. dashboard is a bit flaky; conf 0.96. Recovery confirmed: restore nominal assumptions and replan now.,"{""event_id"":""OPS-108"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""recovery"",""affected_buses"":[8],""affected_chargers"":[8],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":8,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""minutes"",""selection_policy"":""restored_nominal""},{""parameter"":""charger_power_kw"",""asset_id"":8,""lower_bound"":200.0,""upper_bound"":200.0,""selected_value"":200.0,""unit"":""kw"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""8"":0},""energy_multiplier_by_bus"":{},""charger_power_kw"":{""8"":200.0},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
